id_stat,nom_region,nom_espece,date_plantation,superficie,pluviometrie,temperature_min,temperature_max,taux_survie_plants,rendement_moyen,annee,temperature_moyenne,mois_plantation,année,log_pluviometrie,pluviometrie_cleaned
153,Woroba,Cacao,2020-04-14,29.26,404.68,23.1,38.01,79.53,8.45,2019,30.555,4,2020,6.005564671486764,404.68
153,Woroba,Cacao,2020-06-05,239.64,404.68,23.1,38.01,79.53,8.45,2019,30.555,6,2020,6.005564671486764,404.68
153,Woroba,Cacao,2020-08-22,275.92,404.68,23.1,38.01,79.53,8.45,2019,30.555,8,2020,6.005564671486764,404.68
153,Woroba,Cacao,2021-04-30,32.16,404.68,23.1,38.01,79.53,8.45,2019,30.555,4,2021,6.005564671486764,404.68
153,Woroba,Cacao,2022-05-22,15.56,404.68,23.1,38.01,79.53,8.45,2019,30.555,5,2022,6.005564671486764,404.68
153,Woroba,Cacao,2022-10-13,472.03,404.68,23.1,38.01,79.53,8.45,2019,30.555,10,2022,6.005564671486764,404.68
153,Woroba,Cacao,2023-07-25,353.96,404.68,23.1,38.01,79.53,8.45,2019,30.555,7,2023,6.005564671486764,404.68
153,Woroba,Cacao,2024-01-21,480.92,404.68,23.1,38.01,79.53,8.45,2019,30.555,1,2024,6.005564671486764,184.53
154,Woroba,Café,2019-11-24,406.84,219.57,18.77,31.94,68.81,3.21,2019,25.355,11,2019,5.396215104824496,219.57
154,Woroba,Café,2020-06-16,410.55,219.57,18.77,31.94,68.81,3.21,2019,25.355,6,2020,5.396215104824496,219.57
154,Woroba,Café,2021-02-25,370.18,219.57,18.77,31.94,68.81,3.21,2019,25.355,2,2021,5.396215104824496,219.57
154,Woroba,Café,2021-12-01,128.81,219.57,18.77,31.94,68.81,3.21,2019,25.355,12,2021,5.396215104824496,219.57
154,Woroba,Café,2022-03-11,474.95,219.57,18.77,31.94,68.81,3.21,2019,25.355,3,2022,5.396215104824496,219.57
154,Woroba,Café,2024-10-03,36.83,219.57,18.77,31.94,68.81,3.21,2019,25.355,10,2024,5.396215104824496,219.57
155,Woroba,Palmier à huile,2023-02-28,339.35,170.3,15.72,31.14,85.58,2.08,2019,23.43,2,2023,5.143416405330075,170.3
155,Woroba,Palmier à huile,2024-10-27,264.21,170.3,15.72,31.14,85.58,2.08,2019,23.43,10,2024,5.143416405330075,170.3
156,Woroba,Hévéa,2019-02-07,470.35,187.44,17.86,38.03,77.29,3.69,2019,27.945,2,2019,5.23877965383184,187.44
156,Woroba,Hévéa,2019-04-26,144.29,187.44,17.86,38.03,77.29,3.69,2019,27.945,4,2019,5.23877965383184,187.44
156,Woroba,Hévéa,2019-05-01,251.38,187.44,17.86,38.03,77.29,3.69,2019,27.945,5,2019,5.23877965383184,187.44
156,Woroba,Hévéa,2021-03-10,356.96,187.44,17.86,38.03,77.29,3.69,2019,27.945,3,2021,5.23877965383184,187.44
156,Woroba,Hévéa,2023-05-04,67.36,187.44,17.86,38.03,77.29,3.69,2019,27.945,5,2023,5.23877965383184,187.44
156,Woroba,Hévéa,2024-11-24,454.11,187.44,17.86,38.03,77.29,3.69,2019,27.945,11,2024,5.23877965383184,187.44
157,Woroba,Anacardier,2019-05-31,366.83,491.19,16.12,30.97,91.16,2.33,2019,23.545,5,2019,6.198864820806232,491.19
157,Woroba,Anacardier,2020-10-13,490.22,491.19,16.12,30.97,91.16,2.33,2019,23.545,10,2020,6.198864820806232,491.19
157,Woroba,Anacardier,2021-10-10,368.68,491.19,16.12,30.97,91.16,2.33,2019,23.545,10,2021,6.198864820806232,491.19
157,Woroba,Anacardier,2023-09-26,359.49,491.19,16.12,30.97,91.16,2.33,2019,23.545,9,2023,6.198864820806232,244.635
157,Woroba,Anacardier,2023-12-03,19.83,491.19,16.12,30.97,91.16,2.33,2019,23.545,12,2023,6.198864820806232,491.19
158,Woroba,Mangue,2019-01-29,151.43,184.53,16.21,31.28,70.64,9.95,2019,23.745,1,2019,5.223216594038786,184.53
158,Woroba,Mangue,2022-01-04,222.59,184.53,16.21,31.28,70.64,9.95,2019,23.745,1,2022,5.223216594038786,184.53
158,Woroba,Mangue,2023-09-03,96.43,184.53,16.21,31.28,70.64,9.95,2019,23.745,9,2023,5.223216594038786,184.53
158,Woroba,Mangue,2023-10-09,492.57,184.53,16.21,31.28,70.64,9.95,2019,23.745,10,2023,5.223216594038786,184.53
158,Woroba,Mangue,2024-01-29,213.26,184.53,16.21,31.28,70.64,9.95,2019,23.745,1,2024,5.223216594038786,184.53
159,Woroba,Goyave,2019-02-06,210.28,143.27,20.91,25.46,69.25,8.78,2019,23.185000000000002,2,2019,4.971686543957681,143.27
159,Woroba,Goyave,2019-02-10,143.43,143.27,20.91,25.46,69.25,8.78,2019,23.185000000000002,2,2019,4.971686543957681,143.27
159,Woroba,Goyave,2020-01-08,371.38,143.27,20.91,25.46,69.25,8.78,2019,23.185000000000002,1,2020,4.971686543957681,184.53
159,Woroba,Goyave,2020-03-12,356.06,143.27,20.91,25.46,69.25,8.78,2019,23.185000000000002,3,2020,4.971686543957681,143.27
159,Woroba,Goyave,2020-05-06,185.83,143.27,20.91,25.46,69.25,8.78,2019,23.185000000000002,5,2020,4.971686543957681,143.27
159,Woroba,Goyave,2021-03-05,126.24,143.27,20.91,25.46,69.25,8.78,2019,23.185000000000002,3,2021,4.971686543957681,143.27
159,Woroba,Goyave,2021-05-13,54.73,143.27,20.91,25.46,69.25,8.78,2019,23.185000000000002,5,2021,4.971686543957681,143.27
159,Woroba,Goyave,2022-01-08,83.46,143.27,20.91,25.46,69.25,8.78,2019,23.185000000000002,1,2022,4.971686543957681,184.53
159,Woroba,Goyave,2024-05-05,217.87,143.27,20.91,25.46,69.25,8.78,2019,23.185000000000002,5,2024,4.971686543957681,143.27
159,Woroba,Goyave,2024-05-20,133.37,143.27,20.91,25.46,69.25,8.78,2019,23.185000000000002,5,2024,4.971686543957681,143.27
160,Woroba,Papaye,2020-06-30,131.76,477.96,18.14,38.33,62.58,4.06,2019,28.235,6,2020,6.171617086617097,477.96
160,Woroba,Papaye,2020-12-28,252.64,477.96,18.14,38.33,62.58,4.06,2019,28.235,12,2020,6.171617086617097,477.96
160,Woroba,Papaye,2024-02-04,187.57,477.96,18.14,38.33,62.58,4.06,2019,28.235,2,2024,6.171617086617097,477.96
160,Woroba,Papaye,2024-05-15,159.08,477.96,18.14,38.33,62.58,4.06,2019,28.235,5,2024,6.171617086617097,477.96
160,Woroba,Papaye,2024-07-04,168.25,477.96,18.14,38.33,62.58,4.06,2019,28.235,7,2024,6.171617086617097,411.27
161,Woroba,Cocotier,2020-10-24,223.07,411.27,24.5,35.89,79.73,9.5,2019,30.195,10,2020,6.021678474513991,411.27
161,Woroba,Cocotier,2023-07-13,179.39,411.27,24.5,35.89,79.73,9.5,2019,30.195,7,2023,6.021678474513991,411.27
161,Woroba,Cocotier,2023-07-18,138.51,411.27,24.5,35.89,79.73,9.5,2019,30.195,7,2023,6.021678474513991,411.27
161,Woroba,Cocotier,2023-10-24,267.13,411.27,24.5,35.89,79.73,9.5,2019,30.195,10,2023,6.021678474513991,411.27
161,Woroba,Cocotier,2024-01-14,439.62,411.27,24.5,35.89,79.73,9.5,2019,30.195,1,2024,6.021678474513991,184.53
162,Woroba,Teck,2021-05-02,69.11,257.93,17.68,37.53,96.88,4.04,2019,27.605,5,2021,5.556557754899676,257.93
162,Woroba,Teck,2022-09-03,84.32,257.93,17.68,37.53,96.88,4.04,2019,27.605,9,2022,5.556557754899676,257.93
162,Woroba,Teck,2023-02-19,477.49,257.93,17.68,37.53,96.88,4.04,2019,27.605,2,2023,5.556557754899676,257.93
162,Woroba,Teck,2024-03-18,412.42,257.93,17.68,37.53,96.88,4.04,2019,27.605,3,2024,5.556557754899676,257.93
162,Woroba,Teck,2024-12-05,403.71,257.93,17.68,37.53,96.88,4.04,2019,27.605,12,2024,5.556557754899676,257.93
163,Woroba,Acajou,2019-01-15,481.46,187.44,17.86,38.03,90.83,7.8,2019,27.945,1,2019,5.23877965383184,187.44
163,Woroba,Acajou,2019-10-25,30.03,187.44,17.86,38.03,90.83,7.8,2019,27.945,10,2019,5.23877965383184,187.44
163,Woroba,Acajou,2022-04-23,126.25,187.44,17.86,38.03,90.83,7.8,2019,27.945,4,2022,5.23877965383184,187.44
163,Woroba,Acajou,2024-01-01,368.96,187.44,17.86,38.03,90.83,7.8,2019,27.945,1,2024,5.23877965383184,187.44
164,Woroba,Iroko,2019-02-18,47.17,386.01,15.27,25.98,92.36,8.63,2019,20.625,2,2019,5.958450532489222,386.01
164,Woroba,Iroko,2021-03-29,86.51,386.01,15.27,25.98,92.36,8.63,2019,20.625,3,2021,5.958450532489222,386.01
164,Woroba,Iroko,2021-07-02,485.26,386.01,15.27,25.98,92.36,8.63,2019,20.625,7,2021,5.958450532489222,411.27
165,Woroba,Samba,2022-12-03,297.25,169.73,23.15,26.2,93.68,6.37,2019,24.674999999999997,12,2022,5.140083361283142,169.73
166,Woroba,Eucalyptus,2022-06-15,17.57,231.34,24.81,32.25,86.69,1.93,2019,28.53,6,2022,5.448201816085329,231.34
166,Woroba,Eucalyptus,2022-12-30,279.27,231.34,24.81,32.25,86.69,1.93,2019,28.53,12,2022,5.448201816085329,231.34
166,Woroba,Eucalyptus,2023-10-31,333.39,231.34,24.81,32.25,86.69,1.93,2019,28.53,10,2023,5.448201816085329,231.34
166,Woroba,Eucalyptus,2024-09-17,89.68,231.34,24.81,32.25,86.69,1.93,2019,28.53,9,2024,5.448201816085329,231.34
167,Yamoussoukro,Cacao,2024-08-24,262.99,466.46,23.28,35.46,61.56,4.21,2019,29.37,8,2024,6.147313783570822,466.46
168,Yamoussoukro,Café,2019-08-27,481.98,54.63,23.54,31.59,82.52,6.46,2019,27.564999999999998,8,2019,4.018722624087202,54.63
168,Yamoussoukro,Café,2019-12-22,85.64,54.63,23.54,31.59,82.52,6.46,2019,27.564999999999998,12,2019,4.018722624087202,54.63
168,Yamoussoukro,Café,2020-02-05,463.53,54.63,23.54,31.59,82.52,6.46,2019,27.564999999999998,2,2020,4.018722624087202,54.63
168,Yamoussoukro,Café,2020-05-02,66.27,54.63,23.54,31.59,82.52,6.46,2019,27.564999999999998,5,2020,4.018722624087202,54.63
168,Yamoussoukro,Café,2021-06-27,196.05,54.63,23.54,31.59,82.52,6.46,2019,27.564999999999998,6,2021,4.018722624087202,54.63
168,Yamoussoukro,Café,2021-12-03,281.63,54.63,23.54,31.59,82.52,6.46,2019,27.564999999999998,12,2021,4.018722624087202,54.63
168,Yamoussoukro,Café,2022-11-15,250.89,54.63,23.54,31.59,82.52,6.46,2019,27.564999999999998,11,2022,4.018722624087202,54.63
168,Yamoussoukro,Café,2023-09-28,273.18,54.63,23.54,31.59,82.52,6.46,2019,27.564999999999998,9,2023,4.018722624087202,54.63
168,Yamoussoukro,Café,2023-12-04,46.82,54.63,23.54,31.59,82.52,6.46,2019,27.564999999999998,12,2023,4.018722624087202,54.63
168,Yamoussoukro,Café,2024-01-03,389.82,54.63,23.54,31.59,82.52,6.46,2019,27.564999999999998,1,2024,4.018722624087202,54.63
169,Yamoussoukro,Palmier à huile,2020-10-26,435.55,403.72,23.96,29.77,88.51,7.08,2019,26.865000000000002,10,2020,6.003195469983681,403.72
169,Yamoussoukro,Palmier à huile,2021-05-09,217.82,403.72,23.96,29.77,88.51,7.08,2019,26.865000000000002,5,2021,6.003195469983681,403.72
169,Yamoussoukro,Palmier à huile,2021-11-13,225.1,403.72,23.96,29.77,88.51,7.08,2019,26.865000000000002,11,2021,6.003195469983681,403.72
169,Yamoussoukro,Palmier à huile,2023-05-23,475.53,403.72,23.96,29.77,88.51,7.08,2019,26.865000000000002,5,2023,6.003195469983681,403.72
169,Yamoussoukro,Palmier à huile,2024-04-17,206.37,403.72,23.96,29.77,88.51,7.08,2019,26.865000000000002,4,2024,6.003195469983681,403.72
169,Yamoussoukro,Palmier à huile,2024-10-16,399.64,403.72,23.96,29.77,88.51,7.08,2019,26.865000000000002,10,2024,6.003195469983681,403.72
170,Yamoussoukro,Hévéa,2019-02-14,48.09,432.18,19.73,39.52,88.62,4.22,2019,29.625,2,2019,6.07115334600935,432.18
170,Yamoussoukro,Hévéa,2021-02-17,93.73,432.18,19.73,39.52,88.62,4.22,2019,29.625,2,2021,6.07115334600935,432.18
170,Yamoussoukro,Hévéa,2021-07-16,326.13,432.18,19.73,39.52,88.62,4.22,2019,29.625,7,2021,6.07115334600935,432.18
170,Yamoussoukro,Hévéa,2022-10-09,427.06,432.18,19.73,39.52,88.62,4.22,2019,29.625,10,2022,6.07115334600935,432.18
170,Yamoussoukro,Hévéa,2023-02-23,230.91,432.18,19.73,39.52,88.62,4.22,2019,29.625,2,2023,6.07115334600935,432.18
170,Yamoussoukro,Hévéa,2023-12-22,132.15,432.18,19.73,39.52,88.62,4.22,2019,29.625,12,2023,6.07115334600935,432.18
170,Yamoussoukro,Hévéa,2024-08-19,251.33,432.18,19.73,39.52,88.62,4.22,2019,29.625,8,2024,6.07115334600935,432.18
170,Yamoussoukro,Hévéa,2024-12-05,259.2,432.18,19.73,39.52,88.62,4.22,2019,29.625,12,2024,6.07115334600935,432.18
171,Yamoussoukro,Anacardier,2022-03-27,35.32,404.68,23.1,38.01,64.16,9.47,2019,30.555,3,2022,6.005564671486764,404.68
172,Yamoussoukro,Mangue,2019-05-25,493.24,311.95,20.27,31.39,66.44,5.3,2019,25.83,5,2019,5.74604343337071,311.95
172,Yamoussoukro,Mangue,2020-08-31,21.91,311.95,20.27,31.39,66.44,5.3,2019,25.83,8,2020,5.74604343337071,311.95
172,Yamoussoukro,Mangue,2022-05-12,477.88,311.95,20.27,31.39,66.44,5.3,2019,25.83,5,2022,5.74604343337071,311.95
172,Yamoussoukro,Mangue,2024-02-22,375.27,311.95,20.27,31.39,66.44,5.3,2019,25.83,2,2024,5.74604343337071,311.95
173,Yamoussoukro,Goyave,2019-06-26,51.21,495.03,16.4,32.77,85.42,5.46,2019,24.585,6,2019,6.20663640876682,104.8
173,Yamoussoukro,Goyave,2021-02-02,256.33,495.03,16.4,32.77,85.42,5.46,2019,24.585,2,2021,6.20663640876682,495.03
173,Yamoussoukro,Goyave,2021-12-27,282.05,495.03,16.4,32.77,85.42,5.46,2019,24.585,12,2021,6.20663640876682,495.03
173,Yamoussoukro,Goyave,2023-07-07,215.27,495.03,16.4,32.77,85.42,5.46,2019,24.585,7,2023,6.20663640876682,495.03
173,Yamoussoukro,Goyave,2024-05-05,423.99,495.03,16.4,32.77,85.42,5.46,2019,24.585,5,2024,6.20663640876682,495.03
174,Yamoussoukro,Papaye,2019-12-11,76.82,157.18,20.09,38.61,82.96,2.57,2019,29.35,12,2019,5.063733625091271,157.18
174,Yamoussoukro,Papaye,2021-08-04,110.52,157.18,20.09,38.61,82.96,2.57,2019,29.35,8,2021,5.063733625091271,157.18
174,Yamoussoukro,Papaye,2023-11-30,289.33,157.18,20.09,38.61,82.96,2.57,2019,29.35,11,2023,5.063733625091271,157.18
174,Yamoussoukro,Papaye,2024-06-04,362.82,157.18,20.09,38.61,82.96,2.57,2019,29.35,6,2024,5.063733625091271,157.18
175,Yamoussoukro,Cocotier,2020-03-09,33.01,483.52,15.52,32.57,82.96,1.48,2019,24.045,3,2020,6.183158710148601,483.52
175,Yamoussoukro,Cocotier,2020-03-24,329.85,483.52,15.52,32.57,82.96,1.48,2019,24.045,3,2020,6.183158710148601,483.52
175,Yamoussoukro,Cocotier,2021-10-29,29.98,483.52,15.52,32.57,82.96,1.48,2019,24.045,10,2021,6.183158710148601,483.52
175,Yamoussoukro,Cocotier,2022-09-14,365.78,483.52,15.52,32.57,82.96,1.48,2019,24.045,9,2022,6.183158710148601,87.61
175,Yamoussoukro,Cocotier,2024-05-15,136.54,483.52,15.52,32.57,82.96,1.48,2019,24.045,5,2024,6.183158710148601,483.52
175,Yamoussoukro,Cocotier,2024-11-11,260.72,483.52,15.52,32.57,82.96,1.48,2019,24.045,11,2024,6.183158710148601,483.52
175,Yamoussoukro,Cocotier,2024-12-07,167.82,483.52,15.52,32.57,82.96,1.48,2019,24.045,12,2024,6.183158710148601,483.52
176,Yamoussoukro,Teck,2019-02-17,254.24,231.75,18.8,37.95,88.12,2.4,2019,28.375,2,2019,5.449964916157176,231.75
176,Yamoussoukro,Teck,2021-09-14,229.74,231.75,18.8,37.95,88.12,2.4,2019,28.375,9,2021,5.449964916157176,231.75
176,Yamoussoukro,Teck,2022-01-12,126.44,231.75,18.8,37.95,88.12,2.4,2019,28.375,1,2022,5.449964916157176,231.75
176,Yamoussoukro,Teck,2024-07-25,241.07,231.75,18.8,37.95,88.12,2.4,2019,28.375,7,2024,5.449964916157176,231.75
177,Yamoussoukro,Acajou,2019-06-25,14.51,87.61,23.67,29.24,75.0,8.65,2019,26.455,6,2019,4.484244718059211,87.61
177,Yamoussoukro,Acajou,2020-04-23,390.44,87.61,23.67,29.24,75.0,8.65,2019,26.455,4,2020,4.484244718059211,87.61
177,Yamoussoukro,Acajou,2022-08-25,184.28,87.61,23.67,29.24,75.0,8.65,2019,26.455,8,2022,4.484244718059211,87.61
177,Yamoussoukro,Acajou,2023-03-14,291.49,87.61,23.67,29.24,75.0,8.65,2019,26.455,3,2023,4.484244718059211,87.61
177,Yamoussoukro,Acajou,2023-03-16,219.28,87.61,23.67,29.24,75.0,8.65,2019,26.455,3,2023,4.484244718059211,87.61
177,Yamoussoukro,Acajou,2024-06-01,309.74,87.61,23.67,29.24,75.0,8.65,2019,26.455,6,2024,4.484244718059211,87.61
177,Yamoussoukro,Acajou,2024-09-23,251.96,87.61,23.67,29.24,75.0,8.65,2019,26.455,9,2024,4.484244718059211,87.61
178,Yamoussoukro,Iroko,2019-10-02,483.66,87.61,23.67,29.24,68.79,2.53,2019,26.455,10,2019,4.484244718059211,87.61
178,Yamoussoukro,Iroko,2019-11-29,18.87,87.61,23.67,29.24,68.79,2.53,2019,26.455,11,2019,4.484244718059211,87.61
178,Yamoussoukro,Iroko,2021-01-21,62.51,87.61,23.67,29.24,68.79,2.53,2019,26.455,1,2021,4.484244718059211,87.61
178,Yamoussoukro,Iroko,2022-12-04,367.21,87.61,23.67,29.24,68.79,2.53,2019,26.455,12,2022,4.484244718059211,87.61
178,Yamoussoukro,Iroko,2023-03-27,207.71,87.61,23.67,29.24,68.79,2.53,2019,26.455,3,2023,4.484244718059211,87.61
178,Yamoussoukro,Iroko,2023-09-16,118.77,87.61,23.67,29.24,68.79,2.53,2019,26.455,9,2023,4.484244718059211,87.61
178,Yamoussoukro,Iroko,2024-12-22,147.67,87.61,23.67,29.24,68.79,2.53,2019,26.455,12,2024,4.484244718059211,87.61
179,Yamoussoukro,Samba,2019-06-03,434.1,121.99,24.73,30.9,64.38,1.34,2019,27.814999999999998,6,2019,4.8121030512543195,121.99
179,Yamoussoukro,Samba,2020-12-12,401.96,121.99,24.73,30.9,64.38,1.34,2019,27.814999999999998,12,2020,4.8121030512543195,121.99
179,Yamoussoukro,Samba,2021-07-03,68.68,121.99,24.73,30.9,64.38,1.34,2019,27.814999999999998,7,2021,4.8121030512543195,121.99
179,Yamoussoukro,Samba,2021-10-01,282.81,121.99,24.73,30.9,64.38,1.34,2019,27.814999999999998,10,2021,4.8121030512543195,121.99
179,Yamoussoukro,Samba,2023-10-17,86.44,121.99,24.73,30.9,64.38,1.34,2019,27.814999999999998,10,2023,4.8121030512543195,121.99
179,Yamoussoukro,Samba,2023-11-29,65.49,121.99,24.73,30.9,64.38,1.34,2019,27.814999999999998,11,2023,4.8121030512543195,121.99
179,Yamoussoukro,Samba,2024-03-30,320.43,121.99,24.73,30.9,64.38,1.34,2019,27.814999999999998,3,2024,4.8121030512543195,121.99
180,Yamoussoukro,Eucalyptus,2019-03-25,24.95,263.85,24.93,26.11,97.93,8.98,2019,25.52,3,2019,5.5791636279905354,263.85
180,Yamoussoukro,Eucalyptus,2020-01-27,455.57,263.85,24.93,26.11,97.93,8.98,2019,25.52,1,2020,5.5791636279905354,263.85
180,Yamoussoukro,Eucalyptus,2021-03-18,137.12,263.85,24.93,26.11,97.93,8.98,2019,25.52,3,2021,5.5791636279905354,263.85
180,Yamoussoukro,Eucalyptus,2022-05-06,62.23,263.85,24.93,26.11,97.93,8.98,2019,25.52,5,2022,5.5791636279905354,263.85
180,Yamoussoukro,Eucalyptus,2023-05-16,348.29,263.85,24.93,26.11,97.93,8.98,2019,25.52,5,2023,5.5791636279905354,263.85
180,Yamoussoukro,Eucalyptus,2024-01-19,114.05,263.85,24.93,26.11,97.93,8.98,2019,25.52,1,2024,5.5791636279905354,263.85
180,Yamoussoukro,Eucalyptus,2024-10-08,205.27,263.85,24.93,26.11,97.93,8.98,2019,25.52,10,2024,5.5791636279905354,263.85
181,Zanzan,Cacao,2020-06-04,274.91,348.33,24.22,35.61,94.64,4.54,2019,29.915,6,2020,5.85601703418262,348.33
181,Zanzan,Cacao,2020-06-23,365.6,348.33,24.22,35.61,94.64,4.54,2019,29.915,6,2020,5.85601703418262,348.33
181,Zanzan,Cacao,2020-08-02,313.95,348.33,24.22,35.61,94.64,4.54,2019,29.915,8,2020,5.85601703418262,348.33
181,Zanzan,Cacao,2023-10-05,345.27,348.33,24.22,35.61,94.64,4.54,2019,29.915,10,2023,5.85601703418262,348.33
182,Zanzan,Café,2020-10-02,431.76,488.65,22.57,27.43,60.09,1.92,2019,25.0,10,2020,6.193690850166804,488.65
182,Zanzan,Café,2023-12-01,335.95,488.65,22.57,27.43,60.09,1.92,2019,25.0,12,2023,6.193690850166804,488.65
183,Zanzan,Palmier à huile,2021-09-08,169.41,443.46,21.46,29.29,63.79,8.35,2019,25.375,9,2021,6.096860062153323,443.46
183,Zanzan,Palmier à huile,2024-06-20,232.73,443.46,21.46,29.29,63.79,8.35,2019,25.375,6,2024,6.096860062153323,348.33
183,Zanzan,Palmier à huile,2024-12-07,446.23,443.46,21.46,29.29,63.79,8.35,2019,25.375,12,2024,6.096860062153323,443.46
184,Zanzan,Hévéa,2019-10-24,396.91,353.24,15.32,39.04,61.92,3.05,2019,27.18,10,2019,5.869974649520272,353.24
184,Zanzan,Hévéa,2020-05-10,339.07,353.24,15.32,39.04,61.92,3.05,2019,27.18,5,2020,5.869974649520272,353.24
184,Zanzan,Hévéa,2021-03-01,273.32,353.24,15.32,39.04,61.92,3.05,2019,27.18,3,2021,5.869974649520272,353.24
184,Zanzan,Hévéa,2022-11-30,405.65,353.24,15.32,39.04,61.92,3.05,2019,27.18,11,2022,5.869974649520272,353.24
185,Zanzan,Anacardier,2020-01-10,301.12,356.98,23.23,37.06,89.99,7.51,2019,30.145000000000003,1,2020,5.880477118918354,356.98
185,Zanzan,Anacardier,2021-01-24,260.27,356.98,23.23,37.06,89.99,7.51,2019,30.145000000000003,1,2021,5.880477118918354,356.98
185,Zanzan,Anacardier,2022-08-08,219.5,356.98,23.23,37.06,89.99,7.51,2019,30.145000000000003,8,2022,5.880477118918354,356.98
185,Zanzan,Anacardier,2024-07-26,271.4,356.98,23.23,37.06,89.99,7.51,2019,30.145000000000003,7,2024,5.880477118918354,356.98
186,Zanzan,Mangue,2020-05-15,66.78,341.63,15.76,37.77,62.63,7.74,2019,26.765,5,2020,5.836651147730626,341.63
186,Zanzan,Mangue,2021-12-24,142.71,341.63,15.76,37.77,62.63,7.74,2019,26.765,12,2021,5.836651147730626,341.63
186,Zanzan,Mangue,2022-10-25,335.87,341.63,15.76,37.77,62.63,7.74,2019,26.765,10,2022,5.836651147730626,341.63
186,Zanzan,Mangue,2023-03-11,432.92,341.63,15.76,37.77,62.63,7.74,2019,26.765,3,2023,5.836651147730626,341.63
186,Zanzan,Mangue,2023-04-22,449.42,341.63,15.76,37.77,62.63,7.74,2019,26.765,4,2023,5.836651147730626,341.63
186,Zanzan,Mangue,2024-01-11,81.0,341.63,15.76,37.77,62.63,7.74,2019,26.765,1,2024,5.836651147730626,341.63
187,Zanzan,Goyave,2019-12-08,410.83,355.12,18.14,32.07,67.14,7.06,2019,25.105,12,2019,5.87526775270547,355.12
187,Zanzan,Goyave,2023-01-12,498.47,355.12,18.14,32.07,67.14,7.06,2019,25.105,1,2023,5.87526775270547,355.12
187,Zanzan,Goyave,2023-08-24,99.14,355.12,18.14,32.07,67.14,7.06,2019,25.105,8,2023,5.87526775270547,355.12
188,Zanzan,Papaye,2022-04-14,85.14,250.31,22.95,35.61,67.81,6.96,2019,29.28,4,2022,5.526687236833828,250.31
188,Zanzan,Papaye,2024-05-14,266.14,250.31,22.95,35.61,67.81,6.96,2019,29.28,5,2024,5.526687236833828,250.31
189,Zanzan,Teck,2019-01-25,236.38,87.44,23.56,28.41,69.88,7.75,2019,25.985,1,2019,4.482324355989245,356.98
189,Zanzan,Teck,2019-05-22,23.28,87.44,23.56,28.41,69.88,7.75,2019,25.985,5,2019,4.482324355989245,87.44
189,Zanzan,Teck,2019-08-18,249.83,87.44,23.56,28.41,69.88,7.75,2019,25.985,8,2019,4.482324355989245,351.725
189,Zanzan,Teck,2019-10-30,78.66,87.44,23.56,28.41,69.88,7.75,2019,25.985,10,2019,4.482324355989245,87.44
189,Zanzan,Teck,2021-05-11,461.21,87.44,23.56,28.41,69.88,7.75,2019,25.985,5,2021,4.482324355989245,87.44
189,Zanzan,Teck,2022-05-14,485.1,87.44,23.56,28.41,69.88,7.75,2019,25.985,5,2022,4.482324355989245,87.44
189,Zanzan,Teck,2022-12-07,38.2,87.44,23.56,28.41,69.88,7.75,2019,25.985,12,2022,4.482324355989245,364.07
189,Zanzan,Teck,2024-10-14,215.6,87.44,23.56,28.41,69.88,7.75,2019,25.985,10,2024,4.482324355989245,87.44
190,Zanzan,Acajou,2019-12-17,448.01,307.99,16.88,30.33,86.0,2.32,2019,23.604999999999997,12,2019,5.733308913914523,307.99
190,Zanzan,Acajou,2020-06-02,320.37,307.99,16.88,30.33,86.0,2.32,2019,23.604999999999997,6,2020,5.733308913914523,307.99
190,Zanzan,Acajou,2021-06-29,354.48,307.99,16.88,30.33,86.0,2.32,2019,23.604999999999997,6,2021,5.733308913914523,307.99
190,Zanzan,Acajou,2022-04-15,379.16,307.99,16.88,30.33,86.0,2.32,2019,23.604999999999997,4,2022,5.733308913914523,307.99
190,Zanzan,Acajou,2022-09-22,44.58,307.99,16.88,30.33,86.0,2.32,2019,23.604999999999997,9,2022,5.733308913914523,307.99
190,Zanzan,Acajou,2023-08-19,294.81,307.99,16.88,30.33,86.0,2.32,2019,23.604999999999997,8,2023,5.733308913914523,307.99
190,Zanzan,Acajou,2023-09-20,218.46,307.99,16.88,30.33,86.0,2.32,2019,23.604999999999997,9,2023,5.733308913914523,307.99
191,Zanzan,Iroko,2020-07-12,426.12,478.4,20.0,31.49,95.71,6.68,2019,25.744999999999997,7,2020,6.172535322000284,478.4
191,Zanzan,Iroko,2020-12-15,215.2,478.4,20.0,31.49,95.71,6.68,2019,25.744999999999997,12,2020,6.172535322000284,478.4
191,Zanzan,Iroko,2022-01-20,28.07,478.4,20.0,31.49,95.71,6.68,2019,25.744999999999997,1,2022,6.172535322000284,356.98
191,Zanzan,Iroko,2024-03-05,99.09,478.4,20.0,31.49,95.71,6.68,2019,25.744999999999997,3,2024,6.172535322000284,478.4
192,Zanzan,Samba,2020-08-22,264.27,373.02,20.83,39.43,97.61,9.91,2019,30.13,8,2020,5.924309271920574,373.02
192,Zanzan,Samba,2021-12-16,412.71,373.02,20.83,39.43,97.61,9.91,2019,30.13,12,2021,5.924309271920574,373.02
192,Zanzan,Samba,2022-09-02,446.36,373.02,20.83,39.43,97.61,9.91,2019,30.13,9,2022,5.924309271920574,373.02
192,Zanzan,Samba,2023-01-17,264.95,373.02,20.83,39.43,97.61,9.91,2019,30.13,1,2023,5.924309271920574,373.02
